cred_score,device_cost,down_payment,borrower_age,payment_type_Cash,payment_type_Credit
695,1090.89,123.44,34,True,False
698,995.44,228.38,32,True,False
738,929.35,34.26,23,False,False
685,1141.0,219.08,31,True,False
637,897.28,0.0,23,True,False
613,860.75,44.02,48,True,False
738,1213.61,418.1,29,True,False
624,993.25,22.17,47,True,False
758,1026.87,315.57,41,False,True
777,1108.42,279.32,20,False,True
532,814.13,198.22,37,False,True
670,847.14,0.0,36,False,False
625,429.28,55.6,26,False,True
781,1064.8,260.28,35,True,False
644,831.61,60.02,27,False,True
787,1038.06,181.53,28,False,True
589,664.96,148.94,18,True,False
780,1151.7,278.02,41,False,True
612,636.16,60.76,18,False,True
693,1040.89,64.62,31,False,True
699,1272.22,273.64,31,True,False
718,819.82,244.99,40,False,True
567,1049.79,199.04,30,False,True
695,1216.15,165.06,48,False,True
626,906.53,112.86,33,True,False
716,503.76,244.44,33,False,True
596,956.55,25.03,54,False,True
765,1133.36,225.66,31,False,True
543,937.33,74.31,18,True,False
614,834.48,87.93,19,True,False
557,930.3,0.0,38,False,True
699,738.61,158.83,33,True,False
652,944.32,78.29,34,False,True
739,929.88,178.71,35,False,True
722,576.36,107.44,48,False,True
552,1053.99,22.79,37,True,False
669,869.07,243.13,51,False,True
709,990.69,33.64,39,False,True
537,920.55,0.0,37,False,True
677,922.75,112.88,33,False,True
708,937.6,193.4,25,True,False
769,981.5,196.11,49,False,True
674,1007.75,57.51,28,False,True
712,946.83,73.23,34,True,False
637,977.17,220.13,22,True,False
638,873.6,74.95,33,False,True
700,739.74,215.71,39,False,True
708,1085.03,366.05,30,True,False
712,874.29,164.05,34,False,True
589,1144.29,48.8,34,True,False
522,936.81,0.0,34,True,False
602,818.95,28.94,57,False,True
624,966.36,139.7,33,False,True
703,1115.25,150.32,18,False,True
647,785.06,79.87,47,False,True
657,717.05,103.49,23,False,True
644,794.95,134.55,39,False,False
618,963.2,248.93,42,False,True
731,850.7,152.77,48,False,True
784,930.12,276.39,31,False,True
765,732.32,170.32,27,False,True
744,931.41,149.66,18,True,False
762,1323.76,453.47,54,True,False
752,899.68,229.95,39,False,True
672,738.14,203.51,34,True,False
615,1057.26,90.88,43,True,False
712,1008.32,175.21,20,False,True
695,767.33,0.0,40,True,False
742,943.97,238.21,45,False,True
714,855.62,136.24,29,True,False
666,1142.37,162.64,45,True,False
562,988.81,134.37,41,True,False
603,948.53,129.44,46,True,False
632,1113.23,152.76,34,False,True
784,818.11,111.57,31,False,True
693,833.3,325.0,39,False,True
721,1077.42,246.11,36,False,True
717,837.19,249.04,20,True,False
820,696.94,83.37,30,True,False
641,562.54,36.4,21,False,True
699,960.11,121.22,38,False,True
690,940.23,261.3,35,False,True
581,955.04,123.55,35,True,False
669,828.88,122.23,26,False,True
750,1032.48,187.8,22,False,True
658,1038.1,195.46,37,True,False
562,883.23,0.0,27,False,True
690,1190.68,193.59,18,True,False
757,1097.04,302.41,35,False,True
615,949.63,22.66,34,False,True
736,887.38,241.38,43,False,True
537,822.75,0.0,39,True,False
713,825.4,99.73,33,True,False
624,654.88,105.59,29,True,False
816,1054.39,127.37,31,False,True
831,1220.05,324.23,43,True,False
675,960.5,195.85,31,True,False
673,633.76,211.57,30,False,True
749,919.36,165.55,25,False,True
613,760.1,84.92,30,False,True
745,730.6,47.07,37,False,True
678,966.84,233.51,25,True,False
471,919.73,0.0,28,True,False
645,806.27,291.39,40,False,True
635,685.09,18.03,58,True,False
619,828.11,0.0,50,False,True
578,824.72,45.28,31,False,True
754,1049.09,314.63,50,False,True
628,793.06,105.43,26,True,False
681,802.9,142.29,39,True,False
654,924.6,169.72,29,True,False
754,976.72,139.16,18,False,True
551,992.73,20.43,33,True,False
678,1023.08,173.22,48,True,False
718,714.88,158.4,44,False,True
709,852.88,108.04,24,True,False
770,1017.76,286.14,28,False,False
785,1114.86,343.14,27,False,True
840,1061.86,354.8,42,False,True
653,1254.22,143.35,46,False,True
568,948.51,128.42,34,True,False
539,1013.52,31.48,32,False,True
700,778.35,137.47,36,False,True
723,1091.24,164.18,33,True,False
753,839.06,149.56,18,False,False
638,611.36,50.33,32,False,True
573,1146.23,178.66,22,False,True
716,1214.78,147.26,38,True,False
844,1017.0,280.43,18,False,False
663,1164.73,205.48,49,False,True
730,899.88,153.42,25,False,True
675,878.25,134.07,37,True,False
667,830.76,59.92,39,True,False
672,495.99,1.63,32,False,True
745,1264.06,258.44,47,False,False
724,799.21,100.31,24,False,True
624,1240.02,188.71,28,False,True
625,1362.59,228.33,34,False,True
578,690.51,82.23,18,False,True
678,987.17,165.89,27,False,True
684,624.09,101.36,50,False,True
678,1090.79,127.59,30,False,True
652,1103.5,167.29,39,True,False
606,1074.52,21.48,35,False,True
850,1169.54,391.16,35,False,True
715,968.39,131.62,38,True,False
654,602.29,66.42,26,False,True
638,851.0,257.18,32,False,False
647,950.22,201.08,39,False,True
660,805.43,142.64,35,False,True
724,909.6,179.5,41,False,True
839,870.18,256.96,25,False,True
687,765.26,104.95,26,False,True
709,1050.41,224.44,36,False,True
728,1057.96,118.58,35,False,True
691,1089.6,215.11,30,False,True
779,822.15,136.78,42,False,True
611,1026.23,33.12,31,False,True
692,1010.19,204.61,34,False,True
558,745.21,63.62,23,True,False
653,920.02,100.84,27,True,False
758,741.45,148.78,55,False,True
583,1003.87,89.29,30,True,False
613,1140.0,39.87,37,False,True
743,840.96,236.38,31,False,False
767,631.86,178.78,40,False,True
728,1199.4,293.88,41,False,True
613,763.46,194.02,44,False,True
718,641.67,85.47,35,True,False
631,935.0,119.21,31,True,False
568,1116.55,94.62,39,False,False
719,968.73,150.79,28,False,True
663,681.28,154.8,26,False,True
603,657.6,35.48,35,False,True
824,794.1,365.82,51,False,True
678,1029.67,89.22,33,True,False
653,906.51,133.59,28,False,True
712,846.92,34.21,27,True,False
683,1398.95,252.99,32,False,True
651,1363.7,212.63,40,True,False
690,904.35,99.01,49,False,True
585,911.3,255.8,26,False,False
575,687.0,0.0,18,False,True
714,819.07,136.84,26,False,True
616,1012.21,0.0,23,True,False
698,868.56,107.68,44,False,True
765,738.36,204.97,43,True,False
693,1138.26,241.03,43,False,True
705,1077.48,213.63,18,True,False
691,995.43,130.07,34,False,True
607,976.08,0.0,45,False,True
612,735.58,112.92,50,False,True
657,962.08,217.82,40,False,True
684,1018.48,112.15,28,True,False
627,1097.99,80.89,27,True,False
850,799.41,193.54,43,True,False
621,896.97,145.15,35,False,False
819,1039.18,243.24,36,False,True
550,1064.54,111.75,30,True,False
652,811.13,0.0,50,True,False
602,1095.77,85.64,36,True,False
620,1134.76,72.22,37,False,True
738,1140.97,150.59,23,False,True
630,748.62,196.51,38,False,True
650,1058.31,121.82,49,True,False
723,941.02,198.39,31,False,True
588,1063.6,135.12,18,False,True
676,1126.71,199.84,18,False,False
699,1022.33,109.69,46,False,True
655,860.95,264.9,30,False,True
749,931.8,273.93,42,True,False
672,674.46,71.5,46,False,True
682,1121.61,120.23,23,False,True
649,944.26,136.18,31,False,True
638,1006.08,162.94,18,False,False
660,824.19,135.39,28,False,True
737,843.48,112.35,33,False,True
801,953.27,206.23,22,False,False
703,797.01,137.85,38,True,False
664,1297.63,190.93,27,True,False
621,1233.61,0.0,43,False,True
582,1019.59,121.38,36,False,False
759,934.27,213.85,40,True,False
674,725.34,93.19,48,False,True
686,876.64,33.73,26,True,False
649,1049.99,180.82,25,True,False
713,1150.98,279.61,32,True,False
644,688.55,118.15,34,False,True
639,696.85,89.82,42,True,False
763,775.61,197.36,38,False,False
787,904.78,138.2,26,True,False
784,1058.63,128.27,43,False,True
677,1142.97,209.38,21,False,True
663,828.15,145.13,28,False,True
627,839.63,112.62,45,False,True
787,756.42,85.16,47,False,False
705,755.14,110.04,32,False,True
652,1076.93,92.11,25,False,True
706,981.02,144.37,33,False,True
712,941.66,252.73,41,False,False
734,1047.4,240.98,35,True,False
706,859.14,178.33,18,True,False
658,1221.42,176.44,50,True,False
631,927.38,145.3,27,False,False
631,1172.4,246.37,41,False,True
724,1020.89,80.8,39,False,True
709,720.37,0.0,37,False,True
755,1308.3,346.67,23,False,False
803,1037.38,309.99,32,False,True
668,813.28,209.63,51,True,False
540,712.29,224.81,21,False,True
593,1055.59,0.0,27,True,False
587,874.28,66.77,23,True,False
693,811.29,30.43,36,False,False
613,688.22,77.85,40,False,True
742,1061.68,100.86,25,False,False
560,782.99,0.0,55,False,True
676,839.82,184.78,44,False,False
665,854.46,0.02,29,False,True
769,938.22,191.47,42,False,True
641,836.03,231.93,46,False,True
662,1031.71,120.03,33,True,False
720,929.87,91.79,18,True,False
607,953.05,154.58,37,True,False
595,1085.76,95.66,35,True,False
767,667.07,242.26,40,False,True
672,842.12,115.37,20,False,False
782,750.4,92.25,31,True,False
720,946.94,129.83,38,True,False
570,867.44,0.0,26,True,False
709,1018.54,126.59,30,True,False
682,937.34,144.3,18,True,False
659,933.94,81.57,44,True,False
686,821.56,117.52,34,False,True
719,584.49,203.13,31,False,True
682,903.88,120.49,36,False,True
683,848.62,186.23,28,False,True
664,726.23,112.87,33,False,True
796,803.87,239.16,49,False,True
538,819.67,133.89,56,False,True
573,994.16,99.69,55,False,False
697,619.17,203.82,38,False,True
693,1062.9,2.58,40,False,True
724,959.79,306.38,18,False,True
685,1036.29,183.59,33,False,True
600,995.84,115.44,33,False,True
690,825.75,127.63,30,False,True
690,909.18,237.79,35,False,True
697,716.68,162.05,36,True,False
648,1081.86,191.77,30,False,True
600,787.24,66.06,18,True,False
734,778.01,117.37,36,False,True
663,1108.8,94.31,31,False,True
485,654.33,6.86,18,True,False
625,1066.59,107.51,43,False,False
673,1217.51,286.97,43,True,False
719,708.92,39.89,41,True,False
688,1097.27,129.02,30,False,True
634,942.23,41.2,38,False,True
799,1236.13,222.9,38,False,True
758,953.95,201.91,31,False,True
732,925.54,231.73,38,False,True
698,741.06,190.62,26,False,False
690,1193.46,167.69,48,False,True
735,745.97,143.02,18,False,True
408,1070.65,0.0,34,True,False
751,860.79,241.86,24,True,False
578,980.79,0.0,57,False,True
677,832.9,104.76,38,False,True
673,934.62,50.19,41,False,True
711,851.45,190.63,35,False,True
670,1057.47,187.82,34,False,True
736,865.85,276.57,33,False,False
709,975.86,152.45,30,False,True
708,1295.07,318.44,39,False,True
822,1073.64,242.49,37,False,True
704,821.02,120.0,21,True,False
646,959.41,188.34,18,False,True
662,1335.11,304.03,26,True,False
674,934.13,216.43,22,False,True
676,614.45,47.44,45,True,False
716,1391.29,355.27,44,False,True
634,963.57,27.68,35,False,True
689,896.63,147.33,36,False,True
711,858.23,113.73,37,False,False
696,660.86,155.29,35,False,True
751,1147.2,247.14,31,False,True
707,945.94,271.71,28,False,True
683,914.33,144.46,31,False,True
643,960.8,160.95,36,True,False
707,1162.68,160.69,32,False,True
682,832.21,130.39,30,False,False
809,793.95,238.33,45,True,False
607,1034.79,118.42,36,False,False
709,693.8,274.1,38,True,False
627,1188.04,140.84,35,True,False
704,991.8,143.67,41,True,False
630,1139.63,7.58,33,True,False
707,1127.43,90.28,52,True,False
705,721.73,105.24,54,False,False
594,528.7,113.11,23,True,False
673,1148.12,115.89,43,True,False
705,1257.17,225.74,18,True,False
730,753.9,212.8,18,False,True
664,823.32,74.74,18,True,False
653,1133.5,63.57,45,True,False
818,996.68,278.72,43,False,True
753,915.07,232.02,45,True,False
804,1120.35,318.09,42,False,True
651,1043.0,244.02,43,True,False
731,892.98,190.23,20,False,True
627,1188.78,155.87,37,False,True
655,979.73,135.13,40,False,True
728,636.84,253.37,54,False,True
795,1106.26,403.91,36,True,False
626,810.65,14.0,32,False,True
679,911.7,105.75,30,False,True
719,675.59,181.03,40,False,True
556,972.4,24.64,27,True,False
688,959.71,134.11,52,False,True
726,1155.45,213.84,42,False,True
725,912.55,209.94,41,False,True
673,1126.37,125.03,42,False,True
609,716.77,73.14,35,True,False
738,1099.36,228.52,32,True,False
613,999.02,103.69,21,True,False
545,710.13,133.84,53,False,False
778,1144.86,201.25,47,True,False
689,1103.82,93.62,18,False,True
688,1055.44,171.75,19,False,True
651,594.36,108.84,39,True,False
638,1151.7,138.27,46,False,True
557,960.14,96.52,38,False,True
651,955.61,147.76,46,True,False
775,770.03,199.98,40,False,False
674,905.52,17.72,18,False,True
687,866.18,92.95,38,False,True
818,1064.53,183.48,30,False,True
748,1277.83,235.83,51,False,False
775,1045.43,177.39,35,True,False
647,993.3,192.99,29,True,False
626,792.34,55.72,40,False,True
592,942.45,121.31,30,True,False
633,898.68,32.77,45,True,False
662,1051.17,164.71,42,False,False
796,975.13,121.69,34,False,True
682,1008.0,249.52,37,False,True
594,720.04,0.0,23,False,True
740,1036.42,62.96,51,False,True
632,1163.8,69.71,34,True,False
657,1047.3,162.39,47,False,True
644,766.38,40.18,24,True,False
584,663.62,96.21,23,True,False
580,1359.04,34.25,27,True,False
693,1124.44,274.56,27,False,True
617,928.49,70.31,38,True,False
678,843.99,42.87,25,True,False
772,1203.58,287.76,46,False,True
717,1229.34,176.83,42,False,False
806,705.83,88.49,37,False,True
698,1033.62,145.24,45,True,False
698,892.16,261.55,41,False,True
696,865.81,175.4,25,False,True
697,845.63,0.0,26,True,False
623,809.15,6.7,30,False,False
716,966.18,110.87,31,True,False
602,1242.37,150.15,32,False,True
776,1176.63,345.29,34,False,True
780,909.94,167.66,30,False,False
719,1005.17,172.64,28,False,True
701,1102.07,269.89,36,False,False
784,945.7,378.06,26,False,True
681,833.46,262.85,35,False,True
689,871.26,62.78,36,True,False
536,1159.57,46.23,32,False,True
689,1140.18,97.17,31,False,True
626,624.69,93.5,28,False,False
658,909.74,0.0,18,False,True
760,696.85,248.39,55,False,True
739,943.46,157.81,55,False,True
741,845.7,326.75,36,True,False
711,850.21,147.72,34,False,False
681,910.16,37.55,36,True,False
615,1066.36,200.46,41,False,True
653,953.09,147.55,43,False,True
690,944.01,167.05,32,True,False
547,1004.13,49.36,19,False,True
682,1020.96,307.2,18,True,False
720,863.58,73.35,45,False,True
586,1200.26,161.9,18,True,False
783,961.65,386.1,18,False,True
706,649.26,40.95,38,False,True
684,1005.52,147.61,41,False,False
516,898.64,0.0,43,False,True
707,679.95,47.73,28,True,False
654,976.56,0.0,42,False,True
739,946.73,163.54,26,False,True
678,921.79,95.81,49,False,False
547,1102.19,67.34,38,True,False
650,663.07,171.34,42,True,False
701,870.98,121.91,34,False,True
714,899.59,247.98,34,False,True
730,1181.0,280.54,39,False,True
637,974.5,27.54,45,True,False
762,823.51,235.33,34,False,True
548,833.29,81.35,37,True,False
718,551.76,273.62,33,True,False
731,930.86,83.67,19,True,False
796,1094.4,283.23,45,False,True
567,884.05,111.85,30,True,False
722,634.31,171.34,33,False,False
635,813.19,190.4,51,False,True
644,994.29,271.08,38,False,True
775,1118.55,218.83,32,False,True
589,777.27,0.0,35,False,True
636,1152.09,263.36,57,False,True
674,1062.32,150.5,43,False,True
716,977.83,248.0,48,True,False
727,1030.58,79.63,31,False,False
715,982.91,115.24,32,False,True
613,691.37,64.03,43,True,False
758,813.63,207.32,31,False,True
765,877.75,146.71,37,False,True
567,622.86,73.26,18,False,True
675,783.12,153.82,32,False,False
625,1198.69,250.99,32,False,True
569,874.0,110.14,25,False,True
667,792.32,72.03,43,False,True
627,1021.45,0.0,32,False,True
611,991.46,77.08,36,False,True
572,1063.69,92.05,42,True,False
715,813.1,269.28,54,False,True
738,962.19,242.58,29,False,True
683,904.71,67.84,32,False,False
639,1339.51,166.59,60,False,True
666,902.38,209.32,40,True,False
641,896.38,55.27,36,True,False
616,988.12,86.0,26,False,True
678,1299.56,123.18,40,False,True
700,1070.11,136.17,43,True,False
800,766.44,138.32,48,True,False
713,925.91,225.42,20,False,True
777,836.09,270.96,64,False,True
726,1180.6,94.17,41,False,True
669,957.18,257.53,35,True,False
772,895.98,275.82,19,False,True
717,1160.93,88.42,54,True,False
643,1154.28,113.24,36,False,True
663,908.94,154.27,21,False,True
649,1062.12,134.76,33,True,False
701,1038.34,209.74,23,True,False
850,928.43,273.36,18,False,True
684,705.0,38.68,38,False,False
773,1157.79,164.73,25,False,True
614,962.08,88.94,19,False,True
725,1134.75,327.96,37,True,False
720,992.69,187.92,33,False,True
701,838.72,223.41,41,False,False
763,733.56,90.01,41,False,True
752,892.33,239.1,33,False,True
642,871.51,120.67,48,True,False
643,1196.72,108.41,38,True,False
766,1039.92,191.45,43,False,True
703,756.33,159.49,27,False,True
664,1002.77,249.94,24,False,True
648,1040.36,0.0,28,False,True
516,740.87,48.39,39,True,False
677,992.76,169.81,32,True,False
719,802.85,139.69,26,True,False
560,844.4,102.88,43,True,False
761,1151.27,306.11,30,False,True
783,738.57,160.81,33,False,False
647,1147.19,86.18,40,True,False
627,1169.45,91.02,37,False,True
778,971.56,106.12,29,False,True
710,766.49,130.62,47,True,False
559,1020.75,118.04,46,False,True
655,949.05,61.07,36,False,True
591,1275.38,97.23,34,True,False
601,597.88,41.22,29,False,True
616,853.74,69.81,40,True,False
636,1388.71,230.85,20,False,True
664,1117.81,226.03,42,True,False
722,894.74,176.23,55,False,True
699,846.31,59.44,41,False,True
716,1309.24,242.75,28,False,False
786,979.08,271.93,19,False,True
704,688.6,201.29,33,True,False
751,1142.76,300.4,19,False,True
558,926.58,0.0,41,True,False
606,1053.3,145.84,19,False,True
792,968.3,87.19,34,True,False
709,849.01,172.21,39,True,False
664,829.74,0.0,34,True,False
688,841.94,84.2,35,False,True
623,957.69,17.28,37,False,True
700,921.54,187.31,31,False,True
673,1307.75,61.3,33,False,True
653,1325.13,140.2,33,False,True
600,877.05,29.66,25,True,False
829,889.66,284.68,35,False,False
665,806.16,140.62,36,False,True
623,1090.97,134.06,38,False,True
692,1231.36,360.12,18,False,False
735,947.86,52.97,52,True,False
717,975.21,107.57,18,True,False
660,777.22,181.14,18,True,False
550,1014.91,45.97,24,False,True
637,1008.33,198.93,27,False,True
690,1153.6,250.21,35,True,False
650,1116.9,263.27,35,False,True
509,671.18,0.0,62,False,True
654,1035.24,41.97,21,False,True
678,1046.44,55.88,29,False,False
683,945.33,60.65,51,False,True
631,718.39,70.35,37,False,True
554,1121.86,200.72,18,True,False
561,704.21,34.94,37,False,True
696,1484.53,251.42,21,True,False
673,1091.4,191.84,43,False,True
741,1061.08,344.39,43,False,False
629,1005.49,0.0,30,False,True
685,1167.4,155.53,34,False,True
677,954.31,196.17,18,False,False
701,900.31,137.53,22,False,True
693,963.33,219.52,34,False,True
755,448.21,215.16,46,False,True
651,833.48,114.13,34,True,False
656,1284.66,153.79,41,False,True
604,1031.76,64.54,33,True,False
663,1156.05,158.2,18,False,True
550,906.5,0.0,25,True,False
717,778.95,170.51,45,False,True
683,955.97,190.74,32,False,True
746,1061.36,270.45,19,False,True
744,1142.42,298.84,18,False,True
729,978.69,249.28,18,False,True
596,674.21,0.0,43,True,False
635,919.31,248.01,39,False,False
655,950.39,96.76,25,False,True
692,988.35,128.77,27,True,False
850,1217.55,576.8,35,False,True
770,774.62,193.43,40,False,False
640,918.0,239.68,21,False,True
610,913.47,0.0,29,True,False
787,1343.98,321.3,44,False,True
741,1270.5,114.94,36,False,True
675,959.57,94.04,40,False,True
751,1316.64,378.43,29,False,True
653,996.18,163.09,38,True,False
618,842.88,0.0,35,True,False
723,939.66,153.3,50,True,False
655,821.99,137.51,47,True,False
738,1088.39,280.22,25,False,True
730,687.7,154.27,30,False,True
679,1189.81,219.73,27,False,True
618,850.21,52.51,56,False,True
665,841.79,160.1,35,False,True
769,911.99,175.58,35,True,False
579,1088.57,95.95,32,True,False
695,962.27,28.98,38,False,True
711,780.68,111.61,42,False,True
666,862.36,141.7,26,True,False
673,815.84,152.19,36,False,True
693,1000.73,64.31,36,False,False
749,1220.75,435.57,41,False,True
644,751.34,215.97,26,False,True
671,891.61,240.34,41,False,True
671,1087.52,141.26,35,False,True
579,956.67,118.4,22,False,True
719,1071.5,101.04,18,True,False
705,684.32,156.97,38,False,True
648,925.46,134.06,36,True,False
755,745.84,88.52,36,False,True
620,903.77,127.99,31,True,False
628,996.94,200.77,20,False,True
610,938.01,100.18,32,True,False
635,875.97,260.93,57,False,False
723,1116.81,197.01,34,False,True
749,1006.84,285.22,18,False,True
645,960.22,194.56,50,False,True
850,1059.24,362.73,47,False,False
752,908.28,239.48,45,False,True
684,1060.54,271.02,51,False,True
710,916.09,50.0,29,False,True
644,957.84,180.03,29,False,True
701,1004.55,83.74,40,True,False
656,709.56,0.0,36,False,True
675,1006.95,195.1,18,False,True
709,628.08,34.36,47,True,False
738,1105.92,160.15,25,False,True
700,986.71,248.04,38,True,False
669,1136.96,28.42,44,False,True
583,1078.18,207.64,38,False,True
617,807.19,256.27,26,False,True
609,1062.24,185.5,40,True,False
850,1110.53,323.28,58,True,False
748,676.09,155.95,28,False,True
835,1217.67,420.22,21,False,True
762,874.05,223.41,53,False,True
607,930.53,106.94,24,True,False
759,663.44,179.25,19,False,True
705,1085.57,168.14,25,False,True
600,1025.02,198.83,40,False,True
635,811.09,118.53,27,False,True
680,992.62,307.34,58,False,True
651,1059.43,61.85,31,False,True
825,1021.34,401.15,31,True,False
671,957.5,6.93,38,False,True
638,956.33,0.0,25,False,False
734,1098.69,162.3,47,False,True
598,832.05,130.14,18,False,False
747,681.56,157.39,35,True,False
693,887.78,227.74,18,True,False
754,1130.65,293.01,35,False,True
575,952.06,140.25,39,False,True
544,1007.83,0.0,37,True,False
635,950.85,22.73,40,False,False
646,1089.86,198.1,26,True,False
664,720.56,225.23,18,False,True
739,1131.21,332.61,32,False,True
723,963.48,130.43,34,False,True
835,567.21,42.0,18,False,True
677,1051.35,156.74,21,False,True
560,784.78,0.0,46,True,False
658,1262.54,0.0,32,True,False
777,709.37,234.59,27,False,True
674,1116.09,258.7,38,True,False
610,933.94,69.66,41,True,False
667,1183.77,140.65,42,False,True
588,802.62,105.13,35,False,True
736,1157.28,190.67,21,False,True
690,1055.17,67.21,34,False,True
755,762.32,280.41,37,False,True
643,1112.37,148.47,36,False,True
617,1237.16,168.38,28,True,False
662,818.28,17.36,29,False,True
673,1120.1,294.2,39,False,True
765,734.76,246.6,46,False,True
537,670.05,13.06,32,True,False
625,1049.59,45.04,34,False,True
635,945.06,161.55,42,False,True
764,1034.64,180.35,38,False,True
534,887.35,98.43,25,False,True
748,893.09,51.99,34,False,True
753,819.28,58.5,31,False,True
625,655.84,123.44,40,True,False
641,1048.69,0.0,33,False,True
690,921.51,13.16,23,False,True
662,1321.8,173.72,41,True,False
643,1072.29,139.35,28,True,False
695,1057.91,138.69,41,True,False
563,769.38,0.0,34,True,False
647,839.8,37.3,23,False,False
693,945.88,191.81,36,True,False
524,821.51,31.26,42,False,False
699,739.49,36.79,56,True,False
778,877.65,95.48,36,False,True
688,1195.28,70.51,29,True,False
729,925.7,293.37,31,False,False
671,653.79,166.69,18,False,True
549,617.7,0.0,19,True,False
603,928.06,103.82,32,False,True
576,1120.57,0.0,20,True,False
699,1124.05,191.16,43,False,True
630,932.25,84.44,40,False,True
742,708.08,164.24,33,False,True
657,948.1,127.09,41,False,False
639,918.02,89.53,32,False,False
473,1102.98,0.0,54,False,True
650,1020.07,121.07,21,True,False
670,972.63,192.55,40,True,False
740,1288.57,415.89,20,True,False
608,819.7,162.13,30,True,False
539,856.7,32.29,34,False,True
648,771.76,129.85,42,True,False
610,1065.4,115.46,39,False,True
606,711.19,56.33,34,False,True
519,988.91,0.0,41,False,True
727,1028.6,172.74,33,False,True
634,1305.37,67.72,46,False,True
632,902.61,94.96,37,False,True
702,733.58,161.19,34,True,False
662,1032.31,21.13,32,False,True
713,1198.93,138.71,51,False,False
648,976.55,127.67,38,False,True
613,1089.93,31.55,46,False,True
738,1201.8,299.75,26,False,True
655,920.39,287.38,18,False,True
737,890.36,176.35,36,False,True
825,778.88,158.24,41,False,True
629,1006.29,119.87,44,True,False
750,1060.05,158.35,41,False,True
731,1119.64,218.52,55,False,True
696,1070.15,231.33,28,True,False
683,891.66,280.49,36,False,True
761,968.31,189.55,38,False,True
598,837.71,0.0,33,False,True
754,982.65,155.12,34,False,True
687,952.84,205.37,41,True,False
626,889.41,44.9,39,False,True
736,985.86,193.99,42,False,True
565,1124.04,0.0,24,True,False
707,1204.27,120.29,31,False,False
700,612.58,38.49,42,True,False
671,1104.96,166.57,40,True,False
692,1077.76,148.47,24,True,False
670,1364.71,298.76,44,True,False
611,868.28,163.01,24,True,False
773,1085.05,389.91,38,False,False
677,991.33,270.45,36,False,True
696,1039.93,139.01,49,False,False
687,812.98,209.64,29,True,False
690,1019.82,181.2,55,True,False
760,950.67,28.39,29,False,True
633,861.83,92.61,52,True,False
772,686.73,297.23,29,False,False
746,972.58,155.54,30,False,True
596,1050.88,0.0,36,False,True
623,916.31,35.64,18,True,False
661,1216.28,211.99,42,False,False
754,965.07,143.82,29,False,True
550,1290.8,207.99,42,True,False
741,1093.64,234.81,36,True,False
608,904.96,191.35,45,True,False
668,983.62,180.62,48,False,True
600,987.73,135.65,45,True,False
674,1033.29,116.88,29,False,True
831,1045.75,231.17,38,True,False
774,831.06,151.41,19,False,False
762,970.12,227.33,30,False,True
694,986.5,227.41,54,False,True
643,922.66,0.0,38,False,False
654,1208.21,246.56,52,True,False
816,920.65,306.79,38,False,True
710,870.76,220.72,32,True,False
686,915.12,109.35,28,True,False
755,764.74,252.12,43,False,True
569,1180.17,86.13,34,False,True
736,945.0,259.68,29,False,False
677,1002.61,146.71,38,False,False
734,968.66,7.92,23,False,True
639,791.39,93.4,49,False,True
729,1006.56,201.41,27,False,False
698,960.68,206.37,33,False,True
759,1198.04,321.19,36,False,True
680,1313.11,267.05,18,False,True
595,1024.11,67.17,37,True,False
606,936.14,4.73,44,False,True
678,1083.77,140.17,38,True,False
694,836.61,40.99,38,True,False
716,976.24,171.62,23,True,False
547,852.71,0.0,39,False,True
646,1049.77,166.59,33,True,False
571,702.25,0.0,49,False,True
678,1166.58,70.79,30,False,True
661,1039.66,104.68,38,True,False
682,800.34,254.6,24,False,True
728,912.26,308.15,51,False,True
642,758.21,77.19,32,False,True
621,1129.75,72.31,38,False,True
546,851.62,124.78,22,False,True
775,847.47,78.33,42,False,True
682,1182.06,101.47,30,True,False
693,945.89,240.14,44,True,False
661,835.31,208.45,33,False,True
756,1035.7,340.69,40,False,True
718,1123.88,98.17,36,False,True
635,1060.09,66.32,18,False,True
736,732.3,185.7,27,False,True
689,970.4,119.65,22,False,True
761,933.9,246.51,45,True,False
761,775.95,136.87,42,False,True
651,642.43,22.69,54,True,False
738,887.99,173.42,25,False,True
624,1033.42,39.73,18,True,False
794,1138.36,416.68,27,True,False
682,806.49,118.05,34,False,True
773,911.51,69.76,34,False,True
583,761.96,127.39,35,True,False
644,1280.0,198.29,43,False,True
700,771.35,99.33,32,False,True
705,1255.64,310.85,36,False,False
814,795.96,140.81,33,False,True
716,1276.07,329.62,18,True,False
647,1162.46,108.34,18,False,True
691,922.8,248.67,24,False,True
640,992.27,97.88,33,False,True
559,771.88,105.45,28,True,False
631,991.98,203.51,33,False,True
633,945.22,61.73,47,True,False
624,1037.6,206.35,34,False,True
711,932.46,276.62,25,True,False
654,1090.25,175.23,19,False,True
713,676.78,0.0,50,False,True
786,673.35,197.43,26,True,False
730,1098.27,221.42,54,False,True
739,1072.42,62.25,49,False,True
679,1022.76,131.54,26,False,True
729,1125.65,179.12,30,False,True
658,919.02,94.95,33,True,False
666,1047.25,165.61,39,True,False
609,1068.03,111.6,20,False,True
670,1055.18,198.68,27,False,True
658,1075.01,112.89,34,True,False
732,810.29,228.97,44,False,False
723,1055.66,161.41,27,True,False
850,814.52,225.43,45,True,False
566,1214.66,152.69,37,False,True
570,1093.05,1.82,18,False,True
729,991.27,210.47,43,False,True
583,814.01,80.29,22,True,False
