cred_score,device_cost,down_payment,borrower_age,payment_type_Cash,payment_type_Credit
626,1154.38,100.21,25,False,True
693,712.49,148.57,32,False,True
609,750.81,139.21,40,True,False
744,1163.98,153.83,39,False,True
555,1048.53,79.61,19,False,True
624,1254.8,168.44,40,True,False
711,974.94,164.98,59,False,True
778,517.98,131.28,47,False,True
686,1064.38,87.21,27,False,True
600,967.54,146.81,48,False,False
754,1320.37,445.89,39,True,False
778,716.32,157.86,31,True,False
645,806.27,291.39,40,False,True
658,919.02,94.95,33,True,False
714,1083.53,116.38,25,True,False
847,721.37,89.91,46,True,False
755,633.68,234.84,18,True,False
785,1063.99,207.99,23,False,True
575,1069.23,114.87,39,False,False
747,875.64,200.6,25,False,True
681,1151.14,183.78,33,False,True
620,734.03,191.12,31,True,False
732,901.95,173.0,39,False,True
685,719.95,77.41,38,False,True
670,775.5,76.86,21,True,False
626,761.88,117.52,32,True,False
657,908.8,96.36,35,False,True
684,1071.83,159.88,18,True,False
655,821.99,137.51,47,True,False
652,1041.67,14.82,25,False,True
690,563.02,179.77,27,True,False
781,1029.89,317.47,31,False,True
766,591.87,146.14,22,False,True
661,1131.51,151.96,33,True,False
657,1183.03,287.52,44,True,False
543,833.88,0.0,35,True,False
825,793.77,268.99,44,True,False
726,1180.6,94.17,41,False,True
626,1059.11,115.57,44,False,True
767,1124.11,123.56,24,False,True
717,1134.13,247.49,30,False,False
779,894.9,260.11,28,True,False
597,837.66,41.49,22,False,True
746,1094.38,210.83,33,False,False
603,945.03,0.0,42,True,False
707,840.07,44.61,39,False,True
720,902.06,202.79,37,False,True
671,794.12,108.63,27,False,True
675,871.61,0.0,26,False,True
646,872.93,116.19,27,True,False
647,718.82,54.64,31,True,False
767,1058.68,278.13,33,False,True
773,751.02,239.74,32,True,False
822,616.13,312.69,31,False,False
554,709.72,160.12,38,False,True
659,1008.58,113.53,41,False,True
779,545.09,122.75,34,False,True
637,872.1,250.25,43,True,False
708,902.42,267.91,18,False,True
713,1035.45,131.37,40,False,True
543,633.75,15.42,38,True,False
783,879.69,197.96,35,False,True
683,769.51,81.79,49,True,False
664,755.24,213.65,51,True,False
718,914.6,175.22,40,False,True
617,928.49,70.31,38,True,False
641,906.76,0.0,27,False,True
689,1336.94,155.26,42,True,False
699,773.73,131.38,40,False,True
611,1054.25,115.75,38,False,True
690,1051.83,194.76,29,False,True
561,778.16,44.99,33,True,False
644,1044.51,53.16,38,False,True
675,1061.62,146.5,18,False,True
614,638.02,0.0,29,True,False
758,908.73,193.77,50,False,True
574,897.49,42.1,25,True,False
651,785.84,127.93,37,False,True
609,1164.74,29.48,35,False,True
640,574.27,84.89,40,True,False
652,868.12,173.97,36,False,True
613,585.25,0.0,18,False,True
626,713.78,183.08,24,False,False
772,1203.58,287.76,46,False,True
531,794.42,36.13,37,False,True
582,1139.06,135.01,34,False,True
633,767.92,0.0,40,True,False
850,814.52,225.43,45,True,False
501,1079.13,12.33,47,False,True
678,973.93,165.19,29,True,False
699,884.73,0.0,45,False,True
700,1036.45,192.83,40,True,False
733,838.32,263.67,23,False,True
764,877.44,251.86,28,False,True
633,923.85,208.18,21,True,False
722,754.61,166.69,46,False,False
634,1147.86,43.33,37,False,True
608,1047.72,125.13,18,False,True
630,1002.5,0.0,25,False,True
736,840.65,348.32,25,False,True
700,1128.05,103.12,21,True,False
652,672.58,8.26,34,False,True
623,763.01,97.39,40,False,True
561,816.41,25.85,31,False,False
630,955.3,207.78,27,True,False
778,862.55,186.97,30,False,True
618,1118.82,292.0,25,True,False
632,922.07,192.96,31,False,True
661,1153.78,138.38,21,False,True
737,846.59,144.44,39,False,True
631,685.91,78.0,45,True,False
717,975.21,107.57,18,True,False
660,1384.23,147.65,29,False,False
634,513.82,100.55,43,True,False
699,773.73,131.38,40,False,True
626,1010.35,107.7,35,False,True
700,967.51,172.61,22,False,True
655,529.48,88.32,24,False,True
777,1020.17,205.76,52,False,True
821,693.53,173.9,36,True,False
723,935.64,138.58,38,False,True
679,985.44,267.17,33,False,True
541,596.3,23.35,25,False,True
653,974.3,123.67,42,True,False
641,786.84,39.06,29,False,True
664,819.21,184.08,24,False,True
685,751.59,183.64,37,True,False
615,898.09,27.23,38,False,True
759,699.61,230.55,36,True,False
660,1050.22,85.31,42,False,True
684,878.86,174.69,50,False,True
737,923.68,0.0,43,False,True
673,653.98,97.64,48,True,False
524,821.51,31.26,42,False,False
698,1069.71,153.74,39,True,False
629,806.84,151.94,30,True,False
697,829.05,239.03,42,False,False
717,712.51,80.13,32,False,True
679,885.88,117.52,41,False,True
712,809.79,197.75,18,False,False
682,786.21,200.62,25,False,False
694,1319.24,244.47,27,False,True
840,1031.99,289.52,39,False,True
690,1136.4,217.45,25,False,True
814,795.96,140.81,33,False,True
693,603.92,219.17,18,False,True
692,1038.31,100.54,46,False,True
577,1045.01,102.42,59,False,True
628,1201.58,150.51,25,False,True
623,1068.98,210.95,25,True,False
627,1021.45,0.0,32,False,True
715,913.46,265.77,43,False,True
680,1048.11,218.17,28,False,True
676,839.82,184.78,44,False,False
651,1210.79,332.22,45,True,False
672,566.82,0.0,40,False,True
562,773.97,137.67,30,False,True
799,846.99,229.33,28,False,True
408,1070.65,0.0,34,True,False
712,996.69,311.0,21,False,True
636,748.92,199.77,41,True,False
632,882.48,79.25,43,True,False
735,1290.05,364.65,40,True,False
570,831.96,38.62,38,True,False
676,823.61,60.21,35,False,True
777,930.92,170.8,33,False,True
547,852.71,0.0,39,False,True
698,911.39,121.81,30,False,True
661,784.35,117.18,51,False,False
663,1145.18,151.31,28,False,True
721,1019.07,213.57,25,False,True
596,1161.08,137.93,47,True,False
782,937.26,255.2,44,False,True
676,1072.94,63.68,43,True,False
666,827.35,55.27,36,True,False
748,796.96,0.0,26,True,False
549,697.15,0.0,44,False,True
552,589.09,18.02,41,True,False
553,735.33,98.11,29,False,True
611,1091.55,103.38,41,False,True
711,847.26,170.43,38,False,True
632,803.95,67.68,32,True,False
690,1019.82,181.2,55,True,False
643,904.92,171.36,37,True,False
666,843.01,107.49,31,True,False
690,849.48,154.29,39,True,False
748,802.58,44.85,40,False,True
746,1080.63,156.03,45,False,True
728,858.26,164.68,33,False,True
666,971.06,107.55,42,False,True
624,824.08,165.27,34,True,False
660,924.29,144.66,33,True,False
706,1081.56,182.6,42,False,True
567,1106.6,18.36,31,False,True
608,903.58,110.7,36,False,True
628,1069.03,149.2,18,True,False
673,803.93,140.89,55,False,True
633,749.58,42.95,31,False,True
567,1179.16,66.95,54,True,False
735,883.27,222.29,25,False,True
675,823.94,148.11,39,False,True
792,973.07,161.44,31,False,True
516,831.89,24.69,18,False,True
598,713.38,16.46,38,True,False
639,867.78,139.66,51,False,True
499,629.93,91.77,47,False,True
717,1019.53,203.29,24,False,True
713,1114.14,228.61,35,True,False
562,883.23,0.0,27,False,True
545,1032.43,124.24,37,True,False
502,711.59,0.0,23,True,False
720,1112.25,217.95,18,False,False
696,1004.44,182.85,33,True,False
617,743.87,0.0,52,False,False
671,899.32,157.65,21,False,True
574,1136.32,26.4,19,True,False
736,755.64,139.15,22,False,True
530,997.08,0.0,45,False,True
663,945.57,143.9,35,False,True
726,1050.43,121.17,34,False,True
682,977.16,164.85,37,True,False
630,932.25,84.44,40,False,True
693,949.49,106.73,36,False,True
584,616.5,100.44,24,True,False
763,1235.93,153.85,36,True,False
633,1131.93,69.42,21,False,False
689,1045.38,21.24,33,False,True
674,1046.97,121.36,35,False,True
545,720.36,106.33,36,False,True
719,1051.71,215.39,51,False,True
690,563.02,179.77,27,True,False
697,754.03,89.59,22,False,True
795,872.88,144.76,42,False,True
676,860.47,78.68,19,False,True
716,1004.39,135.18,19,False,True
607,1034.79,118.42,36,False,False
687,879.85,162.81,35,True,False
687,879.85,162.81,35,True,False
788,698.53,0.0,33,False,True
644,1044.51,53.16,38,False,True
638,727.46,194.3,32,False,True
693,890.42,205.31,25,False,True
690,609.84,17.73,30,True,False
608,1021.93,194.21,41,False,True
683,950.49,109.4,18,False,True
621,821.02,225.57,40,False,True
724,1020.89,80.8,39,False,True
638,1017.17,23.43,33,False,False
668,866.0,160.16,29,False,True
692,661.38,99.0,18,True,False
570,675.64,76.22,23,True,False
513,1077.03,65.38,34,True,False
629,899.47,265.24,28,True,False
634,1003.46,108.41,35,False,True
590,980.35,108.08,43,True,False
703,905.31,132.84,38,False,False
536,1015.02,202.25,41,False,True
742,991.87,203.52,27,False,False
630,955.0,51.92,25,True,False
662,1023.8,83.51,35,True,False
565,941.05,162.91,40,False,True
621,993.21,0.0,31,False,False
725,1174.07,173.64,30,False,False
624,966.36,139.7,33,False,True
524,873.88,51.53,36,True,False
592,853.76,138.77,18,False,True
603,975.65,107.38,40,False,True
630,805.15,102.75,30,False,True
692,672.14,178.54,57,False,True
668,926.94,236.63,23,False,True
717,712.51,80.13,32,False,True
545,720.36,106.33,36,False,True
738,1099.36,228.52,32,True,False
604,1443.63,127.87,20,True,False
626,1219.91,239.69,56,False,True
631,563.18,0.0,24,False,True
748,869.79,200.08,24,False,True
627,1090.52,137.07,41,False,True
518,1113.73,0.0,30,False,False
690,945.74,159.88,40,True,False
754,853.11,226.99,18,True,False
700,612.58,38.49,42,True,False
597,956.15,0.0,25,False,True
695,991.7,234.41,44,True,False
628,1110.48,287.41,49,False,True
692,1228.99,198.58,22,False,False
607,1255.61,162.38,37,True,False
665,910.62,220.25,30,False,True
653,1133.5,63.57,45,True,False
732,988.08,305.54,42,True,False
696,952.42,245.61,25,True,False
699,924.84,163.81,43,False,False
665,806.16,140.62,36,False,True
618,1112.58,63.64,31,False,False
613,1089.93,31.55,46,False,True
674,781.61,238.77,39,False,False
672,1111.21,252.81,38,True,False
684,779.71,130.31,41,False,True
738,1140.97,150.59,23,False,True
579,885.32,0.0,53,True,False
731,1211.94,132.76,38,False,False
610,913.47,0.0,29,True,False
654,943.57,142.04,18,True,False
599,1079.12,0.0,30,True,False
707,1204.27,120.29,31,False,False
618,935.36,2.83,42,False,True
687,1114.13,273.2,33,False,False
545,1055.23,0.0,35,True,False
615,1171.9,162.71,48,True,False
663,997.9,154.32,22,False,True
629,765.59,146.1,24,False,True
618,556.01,103.88,43,False,True
779,1163.29,277.88,31,True,False
837,1241.52,345.18,19,False,False
732,975.14,4.03,27,False,False
593,1026.59,0.0,27,True,False
673,943.33,252.6,27,True,False
556,1029.83,70.11,32,True,False
657,633.3,0.0,38,True,False
713,1149.66,244.43,30,False,True
669,809.04,0.0,41,False,True
820,706.74,104.15,38,False,True
707,863.8,93.39,29,True,False
664,819.21,184.08,24,False,True
714,774.5,97.39,40,False,True
700,1163.4,252.54,43,False,False
716,665.43,237.34,30,True,False
748,917.98,82.6,39,False,True
669,845.93,128.95,34,False,True
611,1097.27,77.19,35,True,False
629,1071.92,105.9,45,False,False
701,976.29,301.65,36,False,True
721,904.84,165.53,36,False,True
702,876.15,215.16,36,False,True
750,778.2,261.84,23,False,True
776,830.19,178.19,52,False,True
679,801.03,190.87,31,False,True
797,907.92,206.85,34,False,True
692,880.26,183.74,52,False,True
755,762.32,280.41,37,False,True
681,882.99,67.18,20,False,True
592,868.27,111.0,20,True,False
676,889.01,227.11,36,False,True
717,650.22,117.03,18,False,True
671,1122.22,116.64,37,False,True
713,1001.93,178.23,31,True,False
625,886.63,189.24,43,True,False
673,1061.56,215.84,37,True,False
626,985.58,1.23,50,False,True
614,997.01,23.4,19,True,False
657,1006.86,234.23,31,True,False
674,1033.29,116.88,29,False,True
644,743.99,153.42,18,False,True
622,1011.35,5.02,31,True,False
584,897.62,135.59,40,True,False
758,1094.35,126.17,30,False,True
736,860.88,107.97,46,False,True
554,1118.87,172.43,26,False,False
612,899.99,83.19,31,False,True
479,1008.37,0.0,48,False,True
765,958.5,264.65,18,False,True
464,1126.03,0.0,39,False,True
690,723.84,96.13,32,False,True
643,974.03,6.24,48,True,False
714,989.6,266.44,33,False,True
560,1252.79,125.22,23,True,False
763,1084.78,109.74,40,True,False
762,959.07,231.83,26,False,True
658,997.7,80.96,34,True,False
691,869.45,55.01,18,True,False
701,1124.47,159.27,26,False,True
742,943.97,238.21,45,False,True
672,1000.29,188.26,34,True,False
736,1026.33,224.39,47,True,False
734,666.42,120.58,27,False,True
745,1033.73,227.79,24,True,False
697,855.96,111.0,32,False,True
651,672.55,40.99,24,False,True
678,781.32,80.87,21,False,True
562,919.07,95.05,44,True,False
585,1187.49,11.8,31,True,False
700,1067.22,226.93,23,True,False
621,1156.73,221.27,37,False,True
641,902.63,51.73,26,False,True
751,1147.2,247.14,31,False,True
702,968.01,135.88,22,True,False
607,1234.67,202.42,43,False,False
579,514.83,0.0,22,True,False
772,998.61,85.98,39,False,True
745,907.85,119.48,19,False,False
646,905.92,95.36,28,True,False
643,844.38,118.39,43,False,True
661,1201.34,225.17,32,True,False
611,949.2,59.48,35,False,True
599,681.49,64.02,25,False,True
719,1060.48,333.98,29,True,False
641,1080.17,135.86,30,False,True
619,854.01,140.32,32,True,False
705,1127.93,307.8,36,False,True
706,694.12,187.89,36,True,False
574,1136.32,26.4,19,True,False
729,1108.17,271.94,39,False,True
729,926.04,332.05,35,False,True
590,980.35,108.08,43,True,False
626,889.41,44.9,39,False,True
666,554.13,51.44,46,True,False
658,1063.61,47.72,45,True,False
567,850.22,77.58,36,True,False
678,725.48,123.73,39,False,False
597,1007.49,303.36,37,True,False
503,1299.5,59.62,33,False,True
762,351.27,113.77,35,False,True
780,1056.17,239.43,18,False,False
744,1160.42,204.9,25,False,True
448,924.88,14.47,46,True,False
581,903.88,37.21,22,True,False
699,924.84,163.81,43,False,False
710,924.56,93.65,35,False,True
610,1116.92,49.0,39,False,True
684,1361.41,127.0,26,True,False
641,562.54,36.4,21,False,True
519,946.71,0.0,54,False,False
784,849.56,217.39,22,False,True
661,985.86,173.18,27,True,False
656,801.91,17.35,20,True,False
644,757.48,110.09,40,False,False
583,701.0,52.68,30,False,True
661,1052.83,210.64,18,False,False
644,862.66,138.79,24,False,True
634,990.25,171.18,45,True,False
447,1128.66,0.0,32,True,False
563,916.17,63.05,40,True,False
517,1198.93,73.28,24,True,False
538,1027.37,62.17,51,True,False
693,930.09,245.47,47,False,True
732,1292.15,267.83,24,False,True
707,790.88,159.62,23,True,False
755,745.84,88.52,36,False,True
813,865.16,288.32,20,False,False
825,478.05,133.59,50,False,True
655,748.87,313.7,28,False,False
611,1054.25,115.75,38,False,True
510,1113.65,0.0,34,True,False
741,1138.4,206.69,46,False,True
711,870.7,118.1,36,False,False
645,988.54,151.95,38,False,False
690,1136.4,217.45,25,False,True
765,692.02,63.05,44,False,True
652,1105.12,299.13,36,False,True
633,1131.93,69.42,21,False,False
578,991.48,6.3,40,True,False
645,987.79,158.38,26,False,True
632,780.4,130.3,36,False,True
629,826.25,43.49,33,True,False
646,1089.86,198.1,26,True,False
707,654.47,74.2,36,False,True
731,889.56,294.08,28,False,True
701,1219.9,218.07,45,True,False
824,876.93,152.28,25,True,False
703,858.55,195.26,47,False,False
781,847.56,143.94,31,False,True
630,664.16,21.9,42,False,True
722,948.35,95.01,51,False,True
634,949.33,290.81,31,False,False
523,669.55,26.04,29,False,True
575,1069.23,114.87,39,False,False
483,829.19,0.0,42,True,False
762,876.21,142.7,39,False,False
640,1084.17,66.19,18,False,True
670,1364.71,298.76,44,True,False
663,1032.76,281.71,40,True,False
746,995.26,269.74,49,False,True
745,909.56,93.24,25,True,False
725,998.04,149.65,55,False,True
664,901.64,35.42,27,True,False
702,540.66,27.32,45,True,False
761,775.95,136.87,42,False,True
703,934.59,67.18,22,True,False
663,744.15,76.36,27,False,True
509,801.19,117.75,30,False,True
644,743.99,153.42,18,False,True
808,1241.79,439.64,45,True,False
623,817.32,48.94,32,False,True
607,1234.67,202.42,43,False,False
724,966.68,139.07,28,False,True
672,925.75,183.83,36,False,True
628,968.07,81.85,23,True,False
825,778.88,158.24,41,False,True
736,1160.38,222.18,49,False,True
772,798.67,271.08,27,False,True
618,813.74,13.91,31,False,True
628,1003.65,0.0,50,True,False
695,1201.62,280.85,39,False,True
628,1003.65,0.0,50,True,False
636,903.32,72.79,25,False,True
634,1046.65,129.97,34,False,True
690,876.93,0.0,25,True,False
578,980.79,0.0,57,False,True
707,988.7,182.86,30,True,False
697,900.33,114.08,30,False,True
833,800.17,211.26,25,False,False
629,1168.23,0.0,37,False,True
638,1065.8,0.0,28,False,True
659,921.84,102.63,24,False,False
769,779.68,125.11,18,True,False
626,1003.49,36.42,43,False,True
618,734.55,58.35,33,False,False
646,1317.14,172.82,40,True,False
632,854.86,7.76,23,False,True
621,1281.68,232.16,18,False,True
669,1281.17,247.15,23,False,False
712,866.41,93.67,25,False,False
677,1142.97,209.38,21,False,True
645,950.03,232.82,25,True,False
543,811.21,0.0,36,False,True
712,1016.17,249.21,52,True,False
711,998.22,113.24,41,False,True
809,1081.06,404.09,24,False,True
725,803.79,144.37,26,False,True
653,767.79,107.63,50,False,True
631,1049.37,121.89,54,False,True
710,738.54,258.58,39,True,False
743,740.78,78.31,25,False,True
575,843.96,17.97,46,False,False
707,1097.42,279.83,22,False,True
572,1072.97,0.0,47,True,False
606,940.93,56.68,36,False,False
622,1107.71,147.22,39,False,True
447,1128.66,0.0,32,True,False
612,1165.21,82.1,18,False,True
592,822.22,0.0,25,False,False
668,1104.99,127.54,33,False,True
614,901.25,107.37,46,False,True
690,916.1,185.87,53,False,True
713,845.09,110.92,22,False,True
693,1053.72,229.26,36,False,True
637,852.71,71.34,36,True,False
693,579.84,54.67,45,False,True
707,763.96,0.0,54,False,True
630,1024.64,0.0,22,False,True
672,1084.99,137.17,45,False,False
819,833.05,186.14,49,True,False
548,986.51,7.73,42,False,False
681,991.7,208.3,31,False,False
606,752.59,154.77,45,False,True
639,967.16,69.96,46,False,True
565,1058.58,66.21,35,True,False
832,1112.17,220.81,42,False,False
688,840.7,98.72,33,False,True
635,956.98,139.88,18,False,True
648,970.58,91.03,19,False,True
564,982.89,111.18,31,False,True
567,646.93,0.0,30,True,False
565,1112.87,175.27,29,True,False
698,1159.64,235.38,40,True,False
693,900.26,130.05,30,True,False
729,1077.54,66.2,18,False,True
635,663.91,140.65,57,False,True
652,1538.63,264.62,39,False,True
769,701.1,118.12,18,False,True
603,830.45,49.04,51,True,False
649,963.08,76.51,43,False,True
695,777.68,105.06,33,False,False
668,851.58,52.69,28,False,True
651,1020.58,149.81,43,True,False
657,856.3,38.86,27,True,False
729,1214.18,211.05,22,False,True
566,862.6,196.89,41,False,False
678,987.17,165.89,27,False,True
669,1000.87,76.31,42,True,False
641,1067.41,136.49,26,False,False
648,1011.59,205.55,30,False,True
557,937.18,87.07,22,False,False
685,1307.97,232.9,60,False,True
631,760.84,72.54,54,False,False
516,801.76,65.78,32,True,False
646,1132.21,26.43,38,True,False
662,1045.69,24.7,31,True,False
651,961.81,266.73,33,True,False
669,809.04,0.0,41,False,True
690,1223.65,141.32,39,False,True
704,975.97,174.12,25,True,False
793,1161.54,327.02,32,True,False
729,748.08,154.69,47,False,True
646,1028.44,55.55,33,False,True
596,1080.72,130.8,27,False,True
760,940.74,249.78,55,False,False
781,898.72,222.04,46,False,True
662,916.86,6.87,28,False,True
836,973.33,155.95,29,False,True
592,769.18,8.66,18,True,False
680,961.89,146.36,43,False,True
730,860.21,122.75,23,True,False
585,1149.96,126.45,30,True,False
714,862.05,151.28,24,True,False
606,1062.4,155.5,23,True,False
737,1067.85,244.13,37,False,True
645,1092.45,247.19,34,False,True
766,801.13,156.0,21,False,True
614,962.33,52.96,32,True,False
592,1056.71,29.46,29,True,False
698,960.68,206.37,33,False,True
686,1062.17,240.08,37,False,True
666,933.01,185.26,29,True,False
738,917.23,184.63,31,True,False
571,1093.04,0.0,26,False,True
687,817.86,261.13,50,True,False
656,1057.11,133.34,30,True,False
648,1039.56,119.66,45,False,True
656,1142.09,244.55,55,False,True
639,780.58,109.0,36,False,True
621,805.14,176.68,46,False,True
759,998.91,202.15,22,False,True
618,931.35,0.0,18,True,False
746,944.33,214.09,22,False,True
686,1100.14,135.26,25,True,False
771,1163.04,188.51,18,False,False
727,1000.43,120.32,52,False,True
659,1064.03,66.64,48,True,False
680,1053.56,188.12,42,False,True
651,779.63,122.17,25,False,True
646,857.72,203.14,43,True,False
766,1004.51,272.71,46,False,False
659,944.72,134.37,34,False,True
772,669.1,0.0,47,True,False
820,706.74,104.15,38,False,True
690,1034.17,135.67,28,True,False
645,1238.55,254.86,35,False,True
674,786.29,10.65,46,False,True
562,1008.57,118.32,20,True,False
772,983.7,223.73,40,True,False
738,1077.19,135.46,44,False,True
662,957.27,120.13,52,False,True
721,785.1,70.47,43,False,True
719,802.85,139.69,26,True,False
801,751.81,213.62,43,False,False
754,702.1,345.52,36,False,False
762,1087.97,300.7,18,False,False
709,1014.68,306.2,26,True,False
635,945.06,161.55,42,False,True
657,744.7,11.29,43,False,True
687,902.11,258.93,28,True,False
654,924.6,169.72,29,True,False
743,870.94,278.01,34,False,True
717,571.54,252.06,51,False,True
531,1046.72,24.86,18,False,True
737,1198.2,224.68,29,False,True
757,996.04,212.61,35,False,False
628,1118.69,0.0,38,False,True
809,944.54,149.58,41,True,False
697,944.77,221.22,26,True,False
674,847.79,3.69,47,False,True
681,1115.65,202.65,28,True,False
650,995.65,20.85,26,False,False
752,1122.18,336.91,30,False,False
570,914.13,119.76,36,True,False
742,917.39,266.68,35,False,True
670,723.96,69.48,25,True,False
594,832.37,59.27,44,False,True
612,860.08,99.09,26,False,True
750,932.96,187.81,39,True,False
589,924.17,34.11,44,True,False
536,973.04,86.03,42,False,True
748,975.77,0.0,41,False,True
656,950.81,199.06,43,True,False
597,956.15,0.0,25,False,True
640,574.27,84.89,40,True,False
716,942.28,221.86,37,True,False
718,753.06,0.0,42,False,True
559,971.78,114.06,25,False,True
668,1004.48,190.58,31,True,False
745,1116.37,126.36,33,False,True
769,1127.66,99.31,49,False,True
603,1021.91,44.83,27,False,True
629,1093.8,136.65,18,True,False
587,1193.2,17.21,35,True,False
646,905.92,95.36,28,True,False
748,781.32,68.76,46,True,False
675,903.03,128.83,18,False,True
629,753.61,50.04,53,True,False
531,950.49,0.0,31,True,False
583,761.96,127.39,35,True,False
750,511.71,118.08,19,False,True
751,939.66,332.38,39,False,True
526,852.51,56.78,37,True,False
771,997.98,212.45,43,False,True
776,955.96,282.66,44,False,True
730,778.19,264.71,44,True,False
776,791.13,162.1,28,False,True
697,1048.3,62.96,32,True,False
680,880.92,55.11,48,True,False
627,1011.14,219.67,21,False,True
732,1210.39,243.2,21,False,True
787,1158.26,296.33,42,False,True
598,918.68,33.47,41,True,False
682,1009.58,69.42,23,False,True
683,1151.31,274.54,24,False,True
626,1144.28,162.97,33,True,False
722,890.64,204.06,54,True,False
525,937.17,47.3,39,True,False
723,783.16,174.21,39,False,True
675,841.67,120.75,34,False,True
699,1022.33,109.69,46,False,True
656,1011.99,283.63,27,True,False
663,1032.76,281.71,40,True,False
716,972.07,155.41,18,False,True
714,855.62,136.24,29,True,False
681,954.34,234.66,18,True,False
729,1057.06,253.96,33,False,True
656,727.21,117.51,27,False,True
624,1140.15,98.87,41,False,True
711,1240.32,239.11,39,False,True
651,1071.99,121.07,43,False,True
718,886.74,257.23,30,True,False
649,1047.23,187.76,37,True,False
640,958.1,241.26,35,False,True
599,828.65,13.44,34,False,True
699,787.09,161.99,45,True,False
657,1318.41,96.08,22,True,False
700,675.09,196.89,30,True,False
587,857.79,83.64,40,False,True
813,1010.59,353.3,30,True,False
703,1085.32,175.71,43,True,False
697,904.91,73.11,29,False,True
564,877.49,79.5,50,True,False
702,859.33,168.32,24,True,False
639,878.0,178.2,38,True,False
644,623.39,8.01,32,False,True
633,954.85,81.58,29,True,False
651,1112.24,83.97,44,False,True
798,822.46,207.94,31,True,False
683,889.56,0.0,38,True,False
670,1055.18,198.68,27,False,True
691,980.21,88.83,18,False,True
562,883.23,0.0,27,False,True
649,717.62,0.0,49,False,True
604,920.99,145.4,30,False,True
738,1133.04,301.39,32,False,True
765,1050.48,266.67,38,False,False
610,949.26,183.71,24,False,True
681,787.73,63.4,43,False,True
770,1017.76,286.14,28,False,False
676,1119.55,10.8,40,False,True
644,655.89,229.74,18,False,True
730,815.31,230.23,36,False,True
675,974.88,69.27,42,True,False
758,950.07,256.86,27,False,True
658,1192.89,112.07,44,False,True
621,1156.73,221.27,37,False,True
751,940.28,139.14,37,True,False
632,754.25,76.57,21,True,False
520,924.11,0.55,29,False,True
734,845.55,172.96,21,False,True
645,1176.66,152.02,36,True,False
775,847.47,78.33,42,False,True
735,745.97,143.02,18,False,True
680,873.64,44.51,30,False,True
744,919.45,125.41,32,True,False
823,1113.73,268.56,37,False,True
592,722.78,0.0,30,False,True
830,1171.12,527.73,34,False,True
665,895.29,173.0,25,False,True
630,748.62,196.51,38,False,True
599,1271.89,118.02,22,True,False
604,745.09,62.67,26,True,False
700,675.09,196.89,30,True,False
667,1010.72,160.83,23,True,False
730,1040.56,188.45,28,False,True
751,1108.11,190.62,28,False,True
683,913.28,156.83,28,False,True
772,895.98,275.82,19,False,True
688,1178.91,217.24,38,False,True
499,662.31,0.0,29,True,False
784,736.13,183.84,18,False,True
583,635.59,20.09,37,False,True
682,1182.06,101.47,30,True,False
651,977.91,80.39,25,True,False
502,711.59,0.0,23,True,False
731,1083.83,185.07,24,False,True
625,1002.63,156.76,23,False,True
627,1386.49,138.06,31,False,True
609,912.53,192.13,34,False,True
601,996.06,162.08,47,False,True
622,652.98,38.5,31,False,True
631,991.98,203.51,33,False,True
653,943.24,34.84,34,True,False
743,878.9,146.16,47,False,True
719,861.45,149.6,46,False,False
511,878.18,111.58,36,False,False
600,1063.27,235.36,48,False,True
761,1277.82,335.3,18,True,False
713,1150.98,279.61,32,True,False
736,1094.88,257.5,32,False,True
607,1234.67,202.42,43,False,False
647,677.57,90.54,18,False,True
644,745.22,64.39,29,True,False
597,1088.16,177.62,30,False,True
750,1003.67,236.55,26,False,True
621,801.0,183.34,44,True,False
662,1051.17,164.71,42,False,False
714,796.79,164.14,27,True,False
583,703.38,129.95,42,False,True
850,1110.53,323.28,58,True,False
639,696.85,89.82,42,True,False
579,1088.57,95.95,32,True,False
640,918.0,239.68,21,False,True
604,1160.7,25.12,21,False,True
657,918.77,151.47,18,False,True
732,809.83,219.07,38,False,True
627,650.81,0.0,36,False,True
683,984.94,122.44,39,False,True
545,1151.11,89.5,36,True,False
820,806.31,325.09,35,False,False
758,832.07,292.91,35,False,True
570,929.02,44.45,33,False,False
592,868.27,111.0,20,True,False
686,865.36,111.67,23,True,False
628,1118.69,0.0,38,False,True
691,904.87,110.72,36,False,False
551,944.31,54.68,45,False,True
666,902.38,209.32,40,True,False
675,959.57,94.04,40,False,True
715,1116.62,418.23,37,False,False
813,1071.77,285.85,44,False,False
605,1350.38,184.76,33,False,True
580,760.89,83.24,31,False,True
618,856.91,0.0,24,True,False
679,749.93,69.48,18,True,False
735,952.82,311.7,56,True,False
673,1039.76,260.63,35,False,True
754,1130.65,293.01,35,False,True
665,714.93,78.59,25,False,True
715,813.1,269.28,54,False,True
560,859.43,0.0,23,False,False
567,1048.17,100.74,48,False,True
595,630.05,70.3,24,True,False
729,748.08,154.69,47,False,True
713,1140.72,309.58,39,True,False
526,669.07,0.0,18,True,False
634,875.46,1.79,32,False,True
656,812.92,44.66,33,False,True
674,645.25,0.0,43,False,False
655,1185.47,201.47,19,False,True
707,988.7,182.86,30,True,False
712,946.83,73.23,34,True,False
705,1057.78,153.98,37,True,False
640,1084.17,66.19,18,False,True
558,937.56,46.55,31,False,True
700,739.74,215.71,39,False,True
580,823.59,110.98,33,True,False
679,737.89,83.78,35,False,True
724,799.21,100.31,24,False,True
689,877.66,183.99,18,True,False
